Manufacturer,Model #,Form Factor,Wattage,0.1,0.2,0.5,1,Rating,Date Certified
ABKO,TENERGY 500-XXXX,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Aerocool,KCAS PLUS 500W,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
"JIE WANG ELECTRONICS CO., LTD.",TRUST500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Linkworld,LPW1685-50,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Akasa,AK-PA050AF07,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Rosewill,Glacier 500M,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Xigmatek,XTK-TB-0500A,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
GTR,F500M,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Aerocool,KCAS-1000M,EPS12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Aerocool,KCAS-500W,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
"Ling Dong Digital Co., LTD.",ESB-500yyy,EPS12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Xilence,XP500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Suza,H80-B500S,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Xigmatek,XTK-TB-0500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Aerocool,STRIKE-X500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
LC-Power,LC7500 V2.3 X_Type,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
"Andertek Informatics Co., Ltd.",ADK-A500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
GTR,F550,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
TreeTop Corp.,TP-AND500W,ATX12V & EPS12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Tacens,VALEO III 500,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Cougar,CGR B2-1000,ATX12V & EPS12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Xigmatek,NRP-MC1002,ATX12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Comstars,KT-F500-1XA,EPS12v,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
Thermaltake,TRX-1000M TR2 RX-1000AH3CH,ATX12V & EPS12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Cougar,COUGAR 1000CM,EPS12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Ultra Products,X4-500W,ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
2 The Max,VORTEX C1000,ATX12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Recom,RC-ProE-A500,ATX12V & EPS12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
"Andyson International Co., Ltd.",AD-F520A2-36 (YY),ATX12V,500,-,0.8466,0.8606,0.8289,Bronze,02/12/2008
HEC Group,HEC-K10TB,EPS12V,1000,-,0.8567,0.8743,0.836,Bronze,02/12/2008
Lite-On Technology Corporation,PS-6301-5,ATX12V,300,-,0.8415,0.8564,0.8257,Bronze,02/12/2008
"Bestec Power Electronics Co., Ltd.",ATX0300EWWE,ATX12V,300,-,0.8423,0.8559,0.8288,Bronze,02/12/2008
"GAMDIAS Technology Co., Ltd.",KRATOS M1-600B,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Forgame,OEM_AK600,"ATX12V, EPS12V",600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,Cylon 600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
ABKO,TENERGY 600-XXXX,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Redragon,RGPS-600W,"ATX12V, EPS12V",600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,KCAS PLUS 600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,KCAS PLUS 400W,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
Apevia Corp.,ATX-JP600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
"King Fung Electronics Co., Ltd.",B600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Linkworld,LPW1685-60,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Akasa,AK-PA060AF07,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,Xpredator 700W,EPS12V,700,-,0.8466,0.8718,0.8481,Bronze,01/12/2008
Rosewill,Glacier 600M,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xigmatek,XTK-TB-0600A,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xigmatek,XTK-TB-0400A,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
GTR,F600M,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,KCAS-600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,KCAS-400W,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
HEC Group,HEC-700TC,EPS12V,700,-,0.8468,0.8718,0.8481,Bronze,01/12/2008
Xilence,XPOS-400.R4,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
Suza,H80-B600S,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,GT-700,EPS12V,700,-,0.8466,0.8718,0.8481,Bronze,01/12/2008
Xigmatek,XTK-TB-0600,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xigmatek,XTK-TB-0400,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
1st Player,PS-600AX,"ATX12V, EPS12V",600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Aerocool,STRIKE-X600,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
LC-Power,LC7600 V2.3 X_Type,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
LC-Power,LC8650II V2.3 OZEANOS,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
"Andertek Informatics Co., Ltd.",ADK-A400,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
GTR,F450,ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
GTR,F650,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
TreeTop Corp.,TP-AND600W,ATX12V & EPS12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
TreeTop Corp.,TP-AND400W,ATX12V & EPS12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
Tacens,VALEO III 600,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
MUKII TECHNOLOGY INC.,ASC-620AS,ATX12V & EPS12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xigmatek,NRP-MC702,ATX12V,700,-,0.8466,0.8718,0.8481,Bronze,01/12/2008
Xigmatek,NRP-MC802,ATX12V,800,-,0.8419,0.876,0.8565,Bronze,01/12/2008
Comstars,KT-F600-1XA,EPS12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xigmatek,NRP-PC702,ATX12V,700,-,0.8466,0.8718,0.8481,Bronze,01/12/2008
Ultra Products,X4-600W,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Xilence,XP600,ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
Recom,RC-ProE-A600,ATX12V & EPS12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
"Andyson International Co., Ltd.",AD-F620A2-36 (YY),ATX12V,600,-,0.8613,0.8687,0.8257,Bronze,01/12/2008
"Andyson International Co., Ltd.",AD-F420A2-36 (YY),ATX12V,400,-,0.8312,0.8608,0.8471,Bronze,01/12/2008
HEC Group,HEC-800TB,EPS12V,800,-,0.8419,0.876,0.8565,Bronze,01/12/2008
HEC Group,HEC-700TB,EPS12V,700,-,0.8466,0.8718,0.8481,Bronze,01/12/2008
"Sea Sonic Electronics Co., Ltd.",SS-850HT,ATX12V,850,-,0.863,0.881,0.8552,Silver,25/11/2008
"Sea Sonic Electronics Co., Ltd.",M12D-850,ATX12V & EPS12V,850,-,0.863,0.881,0.8552,Silver,25/11/2008
Segotep,SG-600G,EPS12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
JSP-TECH (EZCool),JSP-500P14A,ATX12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
2 The Max,Alps XF500,ATX12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
In Win,IRP-GOL500,ATX12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
Antec,TP-650,ATX12V,650,-,0.8423,0.8647,0.8373,Bronze,24/11/2008
Antec,TP-750,ATX12V,750,-,0.8468,0.8631,0.8293,Bronze,24/11/2008
Antec,TP-750 BLUE,ATX12V,750,-,0.851,0.8645,0.8286,Bronze,24/11/2008
Antec,TP-550,ATX12V,550,-,0.8261,0.8525,0.8322,Bronze,24/11/2008
Thermaltake,W0338 TP-500AH3NCG,ATX12V & EPS12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
Kingnod,KN400-12AT,ATX12V & EPS12V,400,-,0.8336,0.8594,0.8254,Bronze,24/11/2008
Kingnod,KN500-12AT,ATX12V & EPS12V,500,-,0.8491,0.8622,0.8354,Bronze,24/11/2008
Channel Well Technology Co.,PUK500V-G,ATX12V,500,-,0.8863,0.9112,0.8904,Gold,24/11/2008
"Delta Electronics, Inc.",GPS-850CB A,ATX12V,850,-,0.8139,0.8527,0.8166,Standard,21/11/2008
Thermaltake,TP XT-700AH3NCB,ATX12V & EPS12V,700,-,0.8515,0.8757,0.8505,Bronze,20/11/2008
Thermaltake,TP XT-700AH3CCB,ATX12V & EPS12V,700,-,0.8405,0.8674,0.842,Bronze,20/11/2008
Powerex,REX-650ASH,EPS12V,650,-,0.8673,0.9001,0.8812,Silver,19/11/2008
In Win,IRP-SIL650,ATX12V,650,-,0.8673,0.9001,0.8812,Silver,19/11/2008
Thermaltake,W0336 TP-650AH3NCS,ATX12V & EPS12V,650,-,0.8673,0.9001,0.8812,Silver,19/11/2008
Channel Well Technology Co.,DSG650V,ATX12V,650,-,0.8655,0.9001,0.8812,Silver,19/11/2008
Powerex,REX-850ASH,EPS12V,850,-,0.8674,0.9003,0.8734,Silver,18/11/2008
2 The Max,Alps XF850,ATX12V,850,-,0.8674,0.9003,0.8734,Silver,18/11/2008
Chieftec,APS-650C,ATX12V,650,-,0.8397,0.852,0.8154,Standard,18/11/2008
Thermaltake,W0337 TP-850AH3NCS,ATX12V & EPS12V,850,-,0.8674,0.9003,0.8734,Silver,18/11/2008
Thermaltake,TP XT-750AH3NCB,ATX12V & EPS12V,750,-,0.8408,0.8688,0.8397,Bronze,18/11/2008
Thermaltake,TP XT-650AH3CCB,ATX12V & EPS12V,650,-,0.8347,0.8677,0.8424,Bronze,18/11/2008
Thermaltake,TP XT-600AH3NCB,ATX12V & EPS12V,600,-,0.8341,0.8669,0.846,Bronze,18/11/2008
Thermaltake,TP XT-650AH3NCB,ATX12V & EPS12V,650,-,0.8293,0.8623,0.84,Bronze,18/11/2008
Thermaltake,TP XT-750AH3CCB,ATX12V & EPS12V,750,-,0.8527,0.8745,0.8423,Bronze,18/11/2008
"Dongguan Golden Field Industrial Co., Ltd(DG)",860ELA,ATX12V & EPS12V,860,-,0.82,0.8513,0.8182,Standard,18/11/2008
In Win,IP-P600CQ3-2 P5,ATX12V,600,-,0.8348,0.8506,0.8203,Bronze,18/11/2008
Channel Well Technology Co.,DSG850V,ATX12V,850,-,0.8674,0.9003,0.8734,Silver,18/11/2008
In Win,IP-P600AK3-2,ATX12V,600,-,0.8303,0.8431,0.8098,Standard,17/11/2008
In Win,IP-P500CQ3-2 P5,ATX12V,500,-,0.8355,0.8534,0.8246,Bronze,17/11/2008
Aerocool,Xpredator 500W,ATX12V,500,-,0.8531,0.8686,0.8436,Bronze,14/11/2008
Aerocool,Integrator 500W,ATX12V,500,-,0.8531,0.8686,0.8436,Bronze,14/11/2008
HEC Group,HEC-400TC,ATX12V,400,-,0.8357,0.8644,0.8468,Bronze,14/11/2008
Aerocool,GT-500,ATX12V,500,-,0.8531,0.851,0.8436,Bronze,14/11/2008
Cougar,CGR B2-400,ATX12V & EPS12V,400,-,0.8357,0.8644,0.8468,Bronze,14/11/2008
Xigmatek,NRP-PC402,ATX12V,400,-,0.8357,0.8644,0.8468,Bronze,14/11/2008
Xigmatek,NRP-PC502,ATX12V,500,-,0.8531,0.8501,0.8436,Bronze,14/11/2008
Super Flower,SF-550R14SE,ATX12V,550,-,0.8502,0.8851,0.8744,Silver,14/11/2008
"Dongguan Golden Field Industrial Co., Ltd(DG)",700ELA,ATX12V & EPS12V,600,-,0.8294,0.8504,0.8058,Standard,14/11/2008
"Delta Electronics, Inc.",CAA-350AT A,ATX12V,350,-,0.8242,0.851,0.8203,Bronze,14/11/2008
HEC Group,HEC-400TB,ATX12V,400,-,0.8357,0.8644,0.8468,Bronze,14/11/2008
"Delta Electronics, Inc.",CAA-350AE A,ATX12V,350,-,0.8231,0.8436,0.8146,Standard,14/11/2008
HEC Group,HEC-500TB,ATX12V,500,-,0.8531,0.8501,0.8436,Bronze,14/11/2008
HEC Group,HEC-900TB,ATX12V & EPS12V,900,-,0.8437,0.872,0.8369,Bronze,14/11/2008
Antec,EA-750,ATX12V,750,-,0.8115,0.8445,0.8227,Standard,11/11/2008
Aerocool,Xpredator 600W,ATX12V & EPS12V,600,-,0.862,0.8699,0.833,Bronze,10/11/2008
Aerocool,Integrator 600W,ATX12V & EPS12,600,-,0.862,0.8699,0.833,Bronze,10/11/2008
Xigmatek,NRP-PC602,ATX12V & EPS12V,600,-,0.862,0.8699,0.833,Bronze,10/11/2008
HEC Group,HEC-600TB,ATX12V & EPS12V,600,-,0.862,0.8699,0.833,Bronze,10/11/2008
Tagan (MaxPoint),SP-SS500,ATX12V & EPS12V,500,-,0.8262,0.8448,0.8118,Standard,07/11/2008
Tagan (MaxPoint),SP-600A2C,ATX12V & EPS12V,600,-,0.8298,0.854,0.8178,Standard,07/11/2008
Tagan (MaxPoint),SP-SS400,ATX12V & EPS12V,400,-,0.8035,0.84,0.8156,Standard,07/11/2008
Antec,RP-460,ATX12V & 2U,460,-,0.8222,0.8487,0.8174,Standard,06/11/2008
Tagan (MaxPoint),TG780-U33II,ATX12V & EPS12V,780,-,0.843,0.8671,0.8236,Bronze,06/11/2008
Tagan (MaxPoint),TG880-U33II,ATX12V & EPS12V,880,-,0.8395,0.8618,0.8201,Bronze,06/11/2008
Tagan (MaxPoint),TG600-U33II,ATX12V,600,-,0.8533,0.8565,0.8101,Standard,05/11/2008
Tagan (MaxPoint),TG400-U33II,ATX12V,400,-,0.8261,0.8442,0.8143,Standard,05/11/2008
Tagan (MaxPoint),TG500-U33II,ATX12V,500,-,0.8403,0.8535,0.8154,Standard,05/11/2008
AOpen,ATPLUS-460,ATX12V,460,-,0.8219,0.8466,0.8175,Standard,05/11/2008
Tagan (MaxPoint),TG680-U33II,ATX12V & EPS12V,680,-,0.8324,0.8637,0.8343,Bronze,05/11/2008
Aerocool,Xpredator 400W,ATX12V,400,-,0.8357,0.8644,0.8468,Bronze,04/11/2008
ASUS,U-75HA,ATX12V,750,-,0.8252,0.847,0.8079,Standard,04/11/2008
ASUS,U-65GA,ATX12V,650,-,0.8302,0.8543,0.81,Standard,04/11/2008
AcBel Polytech Inc.,PC7052,ATX12V,900,-,0.8585,0.8889,0.8545,Silver,04/11/2008
Cougar,COUGAR POWER S 400,ATX12V,400,-,0.8647,0.8926,0.8634,Silver,03/11/2008
Dell,N1100EF-00,CUSTOM,1100,-,0.8703,0.8906,0.8535,Silver,03/11/2008
HEC Group,HEC-400TS,ATX12V,400,-,0.8647,0.8926,0.8634,Silver,03/11/2008
Dell,N875EF-00,CUSTOM,875,-,0.8736,0.8945,0.8582,Silver,03/11/2008
Cooler Master,RS-460-ASAA-D3,ATX12V,460,-,0.8514,0.8609,0.8357,Bronze,31/10/2008
Cooler Master,RS-400-ASAA-D3,ATX12V,400,-,0.8424,0.8627,0.8438,Bronze,31/10/2008
Cooler Master,RS-360-ASAA-D3,ATX12V,360,-,0.8341,0.8604,0.8486,Bronze,31/10/2008
"Sea Sonic Electronics Co., Ltd.",SS-750KM,ATX12V & EPS12V,750,-,0.8849,0.9025,0.8777,Gold,30/10/2008
"Sea Sonic Electronics Co., Ltd.",SS-650KM,ATX12V & EPS12V,650,-,0.8746,0.9032,0.8903,Gold,30/10/2008
Kingnod,KN900-135AE,ATX12V & EPS12V,900,-,0.8127,0.8442,0.8035,Standard,30/10/2008
Nesteq,NQ-E1-0500-F2FX,ATX12V,500,-,0.8243,0.8449,0.8102,Standard,29/10/2008
OCZ Technology,OCZ500SXS2,ATX12V,500,-,0.8243,0.8449,0.8102,Standard,29/10/2008
FSP Technology Inc.,Blue Storm Pro 500,ATX12V & EPS12V,500,-,0.8243,0.8449,0.8102,Standard,29/10/2008
Sparkle Power,SPI500ACH8,ATX12V,500,-,0.8243,0.8449,0.8102,Standard,29/10/2008
FSP Technology Inc.,FSP500-60GHN,ATX12V,500,-,0.8243,0.8449,0.8102,Standard,29/10/2008
Solytech,SL-9600EPS,ATX12V & EPS12V,600,-,0.8639,0.8968,0.8783,Silver,29/10/2008
Nesteq,NQ-E1-0400-F2FX,ATX12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
OCZ Technology,OCZ400SXS2,ATX12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
Sparkle Power,SPI400ACH8,ATX12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
FSP Technology Inc.,Blue Storm Pro 400,ATX12V & EPS12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
FSP Technology Inc.,FSP400-60GHN,ATX12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
FSP Technology Inc.,FSP460-60GHN,ATX12V,460,-,0.82,0.8496,0.8196,Standard,28/10/2008
AOpen,AO400-12AE8,ATX12V,400,-,0.8195,0.8437,0.804,Standard,28/10/2008
Sparkle Power,SPI400ACH8A,ATX12V,400,-,0.8195,0.8437,0.8046,Standard,28/10/2008
Sparkle Power,SPI460ACH8,ATX12V,460,-,0.82,0.8496,0.8196,Standard,28/10/2008
Nesteq,NQ-E1-0350-F2FX,ATX12V,350,-,0.8145,0.8421,0.8124,Standard,23/10/2008
FSP Technology Inc.,Blue Storm Pro 350,ATX12V & EPS12V,350,-,0.8145,0.8421,0.8124,Standard,23/10/2008
Sparkle Power,SPI350ACH8,ATX12V,350,-,0.8145,0.8421,0.8124,Standard,23/10/2008
Sparkle Power,SPI300ACH8,ATX12V,300,-,0.8202,0.8392,0.8018,Standard,23/10/2008
Sparkle Power,SPI250ACH8,ATX12V,250,-,0.8045,0.839,0.8164,Standard,23/10/2008
FSP Technology Inc.,FSP300-60GHN,ATX12V,300,-,0.8333,0.8392,0.845,Standard,23/10/2008
FSP Technology Inc.,FSP250-60GHN,ATX12V,250,-,0.8308,0.839,0.8463,Standard,23/10/2008
Super Micro Computer Inc.,PWS-361-1H,EPS1U,360,-,0.8575,0.8907,0.8863,Silver,23/10/2008
3Y Power Technology,YM-7501B,EPS12V,500,-,0.8428,0.8624,0.8311,Bronze,23/10/2008
FSP Technology Inc.,FSP350-60GHN,ATX12V,350,-,0.8308,0.8421,0.8507,Standard,23/10/2008
HuntKey,X7 900,ATX 12V,900,-,0.8573,0.8926,0.852,Silver,22/10/2008
Rocketfish,RF-900WPS,ATX12V,900,-,0.8573,0.8926,0.852,Silver,22/10/2008
FSP Technology Inc.,GP6-B,ATX12V,600,-,0.8319,0.8605,0.8397,Bronze,22/10/2008
FSP Technology Inc.,FSP600-80GCM(85),ATX12V,600,-,0.8319,0.8605,0.8397,Bronze,22/10/2008
FSP Technology Inc.,FSP700-80GCM(85),ATX12V,700,-,0.8417,0.8622,0.83,Bronze,22/10/2008
FSP Technology Inc.,EVEREST 85 PLUS 700,ATX12V,700,-,0.8417,0.8622,0.83,Bronze,22/10/2008
FSP Technology Inc.,EVEREST 85 PLUS 600,ATX12V,600,-,0.8319,0.8605,0.8397,Bronze,22/10/2008
Sparkle Power,SPM700ACHBB,ATX12V & EPS12V,700,-,0.8417,0.8622,0.83,Bronze,22/10/2008
Sparkle Power,SPM600ACHBB,ATX12V & EPS12V,600,-,0.8319,0.8605,0.8397,Bronze,22/10/2008
HuntKey,HK1000-11PEP,ATX12V & EPS12V,900,-,0.8573,0.8926,0.852,Silver,22/10/2008
Thermaltake,TR-600P TR2-600AH2NFB,ATX12V,600,-,0.8266,0.8561,0.8315,Bronze,21/10/2008
FSP Technology Inc.,ECO 85+ 500,ATX12V & EPS12V,500,-,0.8342,0.8503,0.825,Bronze,21/10/2008
FSP Technology Inc.,EPSILON 85PLUS 500,ATX12V & EPS12V,500,-,0.8342,0.8503,0.825,Bronze,21/10/2008
FSP Technology Inc.,EPSILON 85PLUS 600,ATX12V & EPS12V,600,-,0.8266,0.8561,0.8315,Bronze,21/10/2008
FSP Technology Inc.,FSP500-80GHN(85),ATX12V & EPS12V,500,-,0.8342,0.8503,0.825,Bronze,21/10/2008
Sparkle Power,SPI500ACHBB,ATX12V & EPS12V,500,-,0.8342,0.8503,0.825,Bronze,21/10/2008
Sparkle Power,SPI600ACHBB,ATX12V & EPS12V,600,-,0.8266,0.8561,0.8315,Bronze,21/10/2008
Dell,N525EF-00,CUSTOM,525,-,0.8606,0.8887,0.855,Silver,21/10/2008
CyberSLIM,NP430PW,ATX12V,430,-,0.8378,0.8579,0.8244,Bronze,21/10/2008
Hiper,M1000,EPS12V,1000,-,0.8521,0.8735,0.8456,Bronze,21/10/2008
HEC Group,HEC-700TE,ATX12V,700,-,0.8613,0.8664,0.827,Bronze,21/10/2008
FSP Technology Inc.,FSP600-80GHN(85),ATX12V & EPS12V,600,-,0.8266,0.8561,0.8315,Bronze,21/10/2008
FSP Technology Inc.,FSP12F-BOMLA0,ATX12V,1250,-,0.8388,0.8627,0.8245,Bronze,20/10/2008
FSP Technology Inc.,FSP12A-BOMLA1,ATX12V,1200,-,0.8344,0.8621,0.8348,Bronze,20/10/2008
FSP Technology Inc.,FSP11A-BOMLA0,ATX12V,1100,-,0.8406,0.8752,0.8518,Bronze,20/10/2008
FSP Technology Inc.,EVEREST PRO1250,ATX12V,1250,-,0.8388,0.8627,0.8245,Bronze,20/10/2008
FSP Technology Inc.,EVEREST PRO1100,ATX12V,1100,-,0.8406,0.8752,0.8518,Bronze,20/10/2008
FSP Technology Inc.,EVEREST PRO1200,ATX12V,1200,-,0.8344,0.8621,0.8348,Bronze,20/10/2008
Sparkle Power,SPI1100LA0,ATX12V & EPS12V,1100,-,0.8406,0.8752,0.8518,Bronze,20/10/2008
Sparkle Power,SPM1200AXJ8,ATX12V & EPS12V,1200,-,0.8344,0.8621,0.8348,Bronze,20/10/2008
Chieftec,APS-850C,ATX12V,850,-,0.8276,0.8614,0.842,Bronze,20/10/2008
Chieftec,APS-750C,ATX12V,750,-,0.8268,0.862,0.8497,Bronze,20/10/2008
Hiper,S625,ATX12V,625,-,0.8603,0.87,0.8275,Bronze,20/10/2008
Chieftec,APS-550C,ATX12V,550,-,0.8204,0.8377,0.8162,Standard,17/10/2008
FSP Technology Inc.,FSP350-60GHS,SFX12V,350,-,0.8002,0.8345,0.8044,Standard,16/10/2008
FSP Technology Inc.,FSP250-60GHS,SFX12V,250,-,0.8055,0.8412,0.8094,Standard,16/10/2008
FSP Technology Inc.,FSP300-60GHS,SFX12V,300,-,0.8016,0.835,0.8092,Standard,16/10/2008
Sparkle Power,SPI350S8H8,SFX12V,350,-,0.8002,0.8345,0.8044,Standard,16/10/2008
Sparkle Power,SPI250S8H8,SFX12V,250,-,0.8055,0.8412,0.8094,Standard,16/10/2008
Sparkle Power,SPI300S8H8,SFX12V,300,-,0.8016,0.835,0.8092,Standard,16/10/2008
"Hipro Electronics Co., Ltd.",HP-D2553A0,ATX12V,255,-,0.8569,0.8815,0.8551,Silver,16/10/2008
"Hipro Electronics Co., Ltd.",HP-D2351A0,ATX12V,235,-,0.8551,0.8822,0.8566,Silver,16/10/2008
SilverStone Technology Inc.,SST-ST75EF,ATX12V,750,-,0.8431,0.8722,0.8412,Bronze,15/10/2008
Zippy Technology Corp.,PSL-6C00V,ATX12V,1200,-,0.8535,0.8866,0.86,Silver,15/10/2008
FSP Technology Inc.,FSP600_80TBN,ATX12V,600,-,0.8474,0.8746,0.8521,Bronze,14/10/2008
FSP Technology Inc.,FSP550-80TBN,ATX12V,550,-,0.8424,0.9008,0.8816,Bronze,14/10/2008
FSP Technology Inc.,FSP600-80TBN,ATX12V,600,-,0.8474,0.8746,0.8521,Bronze,14/10/2008
Zippy Technology Corp.,PSL-6A00V,ATX12V,1000,-,0.8253,0.8771,0.868,Bronze,14/10/2008
Zippy Technology Corp.,Y1U-5650V,ATX12V,650,-,0.8287,0.8692,0.8422,Bronze,14/10/2008
Channel Well Technology Co.,PSM275H,ATX12V,275,-,0.8325,0.8497,0.8152,Standard,14/10/2008
Channel Well Technology Co.,PSG350H,ATX12V,350,-,0.822,0.8561,0.8252,Bronze,14/10/2008
Channel Well Technology Co.,PSM250H,ATX12V,250,-,0.8249,0.8466,0.816,Standard,14/10/2008
Channel Well Technology Co.,PSM220H,ATX12V,220,-,0.8193,0.8509,0.8288,Standard,14/10/2008
Thermaltake,W0295 TP - 700AH5NFS,ATX12V,700,-,0.8504,0.8842,0.8635,Silver,13/10/2008
Thermaltake,W0324 TT-1000AH5NES,ATX12V,1000,-,0.8606,0.8869,0.866,Silver,13/10/2008
Thermaltake,W0296 TP - 800AH5NFS,ATX12V,800,-,0.9049,0.8884,0.8577,Silver,13/10/2008
Akasa,AK-PSS075FGM,ATX12V,750,-,0.8426,0.9225,0.8473,Bronze,13/10/2008
Akasa,AK-PSS100FGM,ATX12V,1000,-,0.8347,0.8672,0.8424,Bronze,13/10/2008
Be Quiet,BQT P7 PRO-1200W,ATX12V,1200,-,0.8311,0.858,0.8173,Standard,11/10/2008
"Hipro Electronics Co., Ltd.",HP-305WA001-LF,CUSTOM,300,-,0.8869,0.9062,0.8805,Gold,11/10/2008
HuntKey,HK901-11PEP,ATX12V & EPS12V,800,-,0.8431,0.8829,0.8565,Bronze,11/10/2008
EVGA,750 B3,ATX12V,750,-,0.8459,0.8682,0.844,Bronze,10/10/2008
EVGA,450 B3,ATX12V,450,-,0.8315,0.8744,0.8734,Bronze,10/10/2008
EVGA,SuperNOVA 750 B2,ATX12V,750,-,0.8459,0.8682,0.844,Bronze,10/10/2008
Kingwin,ABT-750MA2S,ATX12V,750,-,0.8684,0.8912,0.8625,Silver,10/10/2008
FSP Technology Inc.,FSP650-80TBN,ATX12V,650,-,0.8463,0.8714,0.8455,Bronze,10/10/2008
FSP Technology Inc.,FSP700-80TBN,ATX12V,700,-,0.8499,0.8722,0.8414,Bronze,10/10/2008
"Sea Sonic Electronics Co., Ltd.",SS-550LT,ATX12V,550,-,0.871,0.903,0.8927,Gold,10/10/2008
